Date,Open,High,Low,Close,Adj Close,Volume
2010-03-30,6.787000,6.909500,6.768000,6.829000,6.829000,123854000
2010-03-31,6.800000,6.840000,6.724000,6.788500,6.788500,92012000
2010-04-01,6.790000,6.825500,6.559000,6.590500,6.590500,175716000
2010-04-05,6.642500,6.687000,6.539000,6.574500,6.574500,116330000
2010-04-06,6.561500,6.800000,6.559000,6.778000,6.778000,159006000
2010-04-07,6.798000,6.804000,6.693000,6.743500,6.743500,118908000
2010-04-08,6.735500,7.062500,6.735500,7.048000,7.048000,253782000
2010-04-09,7.036000,7.066500,6.953500,7.003000,7.003000,120222000
2010-04-12,7.000000,7.145500,6.984000,7.060000,7.060000,108906000
2010-04-13,7.061500,7.099000,6.956000,7.008000,7.008000,95710000
2010-04-14,7.017000,7.225000,6.960000,7.214000,7.214000,158006000
2010-04-15,7.227500,7.354500,7.200000,7.291000,7.291000,156592000
2010-04-16,7.244000,7.358500,7.072500,7.108500,7.108500,167936000
2010-04-19,7.117500,7.183500,6.956500,7.121500,7.121500,120440000
2010-04-20,7.191500,7.232000,7.105000,7.210000,7.210000,86234000
2010-04-21,7.258500,7.450000,7.176000,7.321500,7.321500,147488000
2010-04-22,7.350500,7.554500,7.294000,7.504500,7.504500,303316000
2010-04-23,7.269000,7.454500,7.121000,7.181500,7.181500,379504000
2010-04-26,7.160000,7.386500,7.145000,7.355500,7.355500,186366000
2010-04-27,7.277500,7.322000,7.055500,7.101000,7.101000,172780000
2010-04-28,7.129500,7.137500,6.934500,6.967500,6.967500,184706000
2010-04-29,7.004500,7.122500,6.989500,7.086500,7.086500,126284000
2010-04-30,7.070000,7.070000,6.845500,6.855000,6.855000,122270000
2010-05-03,6.860000,6.972000,6.805500,6.874500,6.874500,113092000
2010-05-04,6.781000,6.790500,6.419000,6.491500,6.491500,253356000
2010-05-05,6.400000,6.580500,6.377500,6.546500,6.546500,189162000
2010-05-06,6.500000,6.616500,6.030000,6.435500,6.435500,203780000
2010-05-07,6.398500,6.559000,6.188000,6.249000,6.249000,238552000
2010-05-10,6.486500,6.610500,6.463000,6.564500,6.564500,136122000
2010-05-11,6.497500,6.654000,6.423500,6.523000,6.523000,120882000
2010-05-12,6.570500,6.706500,6.484000,6.693500,6.693500,118090000
2010-05-13,6.696500,6.849500,6.550000,6.573500,6.573500,118804000
2010-05-14,6.518000,6.550000,6.338000,6.426500,6.426500,105556000
2010-05-17,6.412000,6.497500,6.290000,6.445500,6.445500,112844000
2010-05-18,6.507000,6.562500,6.275500,6.314000,6.314000,105138000
2010-05-19,6.275500,6.396500,6.190000,6.229500,6.229500,129266000
2010-05-20,6.132000,6.250000,5.939000,5.985500,5.985500,171888000
2010-05-21,5.895000,6.248500,5.876000,6.136000,6.136000,159338000
2010-05-24,6.128500,6.225000,6.032500,6.106000,6.106000,90718000
2010-05-25,5.927000,6.259500,5.925000,6.243000,6.243000,138268000
2010-05-26,6.252500,6.289500,6.115000,6.160500,6.160500,139292000
2010-05-27,6.249000,6.342500,6.030000,6.335000,6.335000,94954000
2010-05-28,6.303500,6.380000,6.200500,6.273000,6.273000,79096000
2010-06-01,6.248500,6.328500,6.151000,6.162000,6.162000,73190000
2010-06-02,6.201000,6.321500,6.082500,6.315500,6.315500,95294000
2010-06-03,6.312500,6.457500,6.242500,6.438000,6.438000,105538000
2010-06-04,6.316500,6.410000,6.109000,6.138500,6.138500,109954000
2010-06-07,6.292000,6.330500,6.083500,6.100500,6.100500,131328000
2010-06-08,6.100000,6.100000,5.790000,5.942000,5.942000,229688000
2010-06-09,6.015500,6.073500,5.868000,5.895500,5.895500,147384000
2010-06-10,6.000000,6.175000,5.960000,6.160500,6.160500,121236000
2010-06-11,6.069500,6.176500,6.014500,6.151500,6.151500,84092000
2010-06-14,6.212000,6.285000,6.175000,6.191500,6.191500,78460000
2010-06-15,6.160000,6.346000,6.125000,6.342000,6.342000,90820000
2010-06-16,6.269500,6.399000,6.268000,6.345000,6.345000,79286000
2010-06-17,6.337000,6.390000,6.234500,6.294500,6.294500,69580000
2010-06-18,6.324000,6.374000,6.253500,6.291500,6.291500,76720000
2010-06-21,6.339500,6.374000,6.070500,6.127500,6.127500,106554000
2010-06-22,6.132500,6.261500,6.077500,6.115500,6.115500,124144000
2010-06-23,6.105500,6.161000,6.002000,6.072500,6.072500,109102000
2010-06-24,6.030500,6.042500,5.840000,5.916500,5.916500,155422000
2010-06-25,5.907000,6.088000,5.881500,6.050000,6.050000,115394000
2010-06-28,5.942500,6.002000,5.855000,5.890000,5.890000,112244000
2010-06-29,5.813000,5.824000,5.300500,5.430500,5.430500,257326000
2010-06-30,5.429000,5.634000,5.405500,5.463000,5.463000,194814000
2010-07-01,5.445000,5.584500,5.335000,5.548000,5.548000,170596000
2010-07-02,5.546000,5.564500,5.428000,5.457000,5.457000,89542000
2010-07-06,5.532500,5.626500,5.450000,5.503000,5.503000,104386000
2010-07-07,5.492000,5.681500,5.490500,5.671500,5.671500,98820000
2010-07-08,5.751000,5.874000,5.703500,5.811000,5.811000,135500000
2010-07-09,5.827500,5.870000,5.732500,5.863000,5.863000,81302000
2010-07-12,5.890500,5.985000,5.866000,5.975500,5.975500,95672000
2010-07-13,6.034500,6.244000,6.015000,6.182500,6.182500,141822000
2010-07-14,6.151500,6.187500,6.073500,6.165000,6.165000,105140000
2010-07-15,6.006500,6.124000,5.963000,6.103000,6.103000,120954000
2010-07-16,6.064000,6.096000,5.900500,5.924500,5.924500,124558000
2010-07-19,5.919000,6.037000,5.850000,5.997000,5.997000,100618000
2010-07-20,6.030500,6.035500,5.875500,6.005000,6.005000,135700000
2010-07-21,6.031000,6.062500,5.863000,5.871500,5.871500,100234000
2010-07-22,5.935500,6.043500,5.901000,6.003500,6.003500,300068000
2010-07-23,5.296500,5.964000,5.290000,5.943500,5.943500,848422000
2010-07-26,5.913000,5.930000,5.744000,5.920000,5.920000,222756000
2010-07-27,5.921500,5.925000,5.753500,5.856500,5.856500,155922000
2010-07-28,5.850000,5.910000,5.820000,5.856500,5.856500,109446000
2010-07-29,5.899500,5.943500,5.776000,5.843000,5.843000,123516000
2010-07-30,5.776500,5.937000,5.725500,5.894500,5.894500,141550000
2010-08-02,5.957500,6.019000,5.878500,6.003500,6.003500,108874000
2010-08-03,6.000000,6.143500,5.984000,6.121000,6.121000,119076000
2010-08-04,6.153000,6.423500,6.150000,6.379000,6.379000,185416000
2010-08-05,6.338500,6.400000,6.291000,6.391500,6.391500,85646000
2010-08-06,6.336000,6.420000,6.295000,6.416000,6.416000,101304000
2010-08-09,6.423000,6.496500,6.392500,6.441500,6.441500,101716000
2010-08-10,6.397500,6.500000,6.369000,6.500000,6.500000,114138000
2010-08-11,6.405000,6.406000,6.260000,6.294500,6.294500,110834000
2010-08-12,6.188000,6.350000,6.177500,6.328000,6.328000,87358000
2010-08-13,6.303000,6.374000,6.213000,6.234500,6.234500,79532000
2010-08-16,6.180500,6.368500,6.152000,6.303500,6.303500,80494000
2010-08-17,6.367000,6.499000,6.339500,6.443000,6.443000,100894000
2010-08-18,6.462500,6.540500,6.413000,6.482500,6.482500,158030000
2010-08-19,6.461000,6.501000,6.341000,6.378500,6.378500,111650000
2010-08-20,6.360000,6.402000,6.301000,6.388000,6.388000,83402000
2010-08-23,6.393000,6.461000,6.325000,6.330000,6.330000,77226000
2010-08-24,6.270500,6.272000,6.159000,6.226500,6.226500,107394000
2010-08-25,6.192500,6.368500,6.191500,6.342500,6.342500,106890000
2010-08-26,6.357500,6.379500,6.241000,6.243000,6.243000,93890000
2010-08-27,6.273000,6.332000,6.112500,6.332000,6.332000,101600000
2010-08-30,6.301500,6.347500,6.184500,6.189500,6.189500,68520000
2010-08-31,6.142500,6.295000,6.125000,6.241500,6.241500,84512000
2010-09-01,6.318000,6.630000,6.308500,6.624500,6.624500,142766000
2010-09-02,6.608500,6.760500,6.602500,6.760500,6.760500,108148000
2010-09-03,6.844500,6.975000,6.831500,6.939500,6.939500,131624000
2010-09-07,6.878000,6.930000,6.844500,6.861000,6.861000,77660000
2010-09-08,6.896500,6.985000,6.822500,6.957000,6.957000,116570000
2010-09-09,7.019500,7.068500,6.963000,7.019000,7.019000,99160000
2010-09-10,7.037500,7.130000,7.002000,7.122000,7.122000,100872000
2010-09-13,7.203500,7.287000,7.188000,7.253500,7.253500,101548000
2010-09-14,7.225000,7.335000,7.191500,7.287500,7.287500,86388000
2010-09-15,7.244000,7.281000,7.178000,7.272500,7.272500,98072000
2010-09-16,7.270000,7.411500,7.258000,7.406500,7.406500,116540000
2010-09-17,7.445000,7.449000,7.325000,7.416000,7.416000,145192000
2010-09-20,7.435000,7.597500,7.367500,7.565000,7.565000,128988000
2010-09-21,7.538000,7.665500,7.480000,7.536500,7.536500,150840000
2010-09-22,7.492000,7.635000,7.455000,7.591500,7.591500,132248000
2010-09-23,7.560000,7.796000,7.548500,7.642500,7.642500,141312000
2010-09-24,7.771500,8.044500,7.771000,8.036500,8.036500,211812000
2010-09-27,8.011000,8.060000,7.894000,7.968500,7.968500,128926000
2010-09-28,7.992000,8.044000,7.744500,7.985000,7.985000,169884000
2010-09-29,7.951500,8.089000,7.887500,7.949500,7.949500,145750000
2010-09-30,8.000500,8.046500,7.780000,7.853000,7.853000,152120000
2010-10-01,7.854000,7.872000,7.610000,7.685500,7.685500,173668000
2010-10-04,7.697500,7.798000,7.639500,7.769500,7.769500,106930000
2010-10-05,7.854000,8.060500,7.850500,8.043500,8.043500,112400000
2010-10-06,8.030000,8.034000,7.730000,7.770000,7.770000,121216000
2010-10-07,7.825500,7.870000,7.669500,7.813500,7.813500,92440000
2010-10-08,7.759000,7.814000,7.639000,7.777500,7.777500,138368000
2010-10-11,7.744500,7.831500,7.617000,7.651500,7.651500,89728000
2010-10-12,7.625500,7.847500,7.570000,7.824000,7.824000,105616000
2010-10-13,7.834500,7.839500,7.692500,7.758500,7.758500,112656000
2010-10-14,7.758000,7.847500,7.711500,7.776500,7.776500,80482000
2010-10-15,7.921000,8.244000,7.837500,8.232000,8.232000,202710000
2010-10-18,8.250000,8.259500,8.091000,8.178000,8.178000,126626000
2010-10-19,8.034000,8.140000,7.850000,7.933500,7.933500,150500000
2010-10-20,7.939000,7.993500,7.828500,7.933500,7.933500,115808000
2010-10-21,8.133500,8.306500,8.064500,8.248500,8.248500,269650000
2010-10-22,8.122500,8.508500,8.113500,8.456500,8.456500,326368000
2010-10-25,8.578500,8.599500,8.416000,8.450000,8.450000,130618000
2010-10-26,8.378500,8.550000,8.375000,8.497500,8.497500,93792000
2010-10-27,8.445500,8.487500,8.327000,8.375500,8.375500,114436000
2010-10-28,8.415500,8.424500,8.252500,8.342000,8.342000,93688000
2010-10-29,8.290000,8.425000,8.240500,8.261500,8.261500,99970000
2010-11-01,8.222500,8.229000,8.076000,8.129000,8.129000,104798000
2010-11-02,8.187500,8.297000,8.168000,8.230500,8.230500,85200000
2010-11-03,8.270000,8.430500,8.114500,8.423500,8.423500,122242000
2010-11-04,8.493000,8.626500,8.420000,8.446500,8.446500,147918000
2010-11-05,8.467500,8.582500,8.429500,8.538500,8.538500,104244000
2010-11-08,8.542000,8.660000,8.439000,8.599500,8.599500,114120000
2010-11-09,8.633500,8.657000,8.453000,8.513500,8.513500,79572000
2010-11-10,8.529500,8.668500,8.470500,8.666500,8.666500,108806000
2010-11-11,8.550000,8.602500,8.471000,8.518500,8.518500,113834000
2010-11-12,8.506000,8.563000,8.252500,8.284000,8.284000,143212000
2010-11-15,8.258000,8.267500,7.928000,7.945000,7.945000,192972000
2010-11-16,7.937000,8.045500,7.838500,7.889000,7.889000,131428000
2010-11-17,7.892000,8.042500,7.877500,7.917500,7.917500,90498000
2010-11-18,8.037000,8.250000,8.037000,8.208500,8.208500,124506000
2010-11-19,8.197500,8.249500,8.142000,8.241000,8.241000,89296000
2010-11-22,8.255000,8.530000,8.250000,8.519500,8.519500,122850000
2010-11-23,8.430500,8.440500,8.231000,8.410000,8.410000,129306000
2010-11-24,8.576500,8.894500,8.576500,8.862500,8.862500,200850000
2010-11-26,8.868000,8.919000,8.808000,8.860000,8.860000,85432000
2010-11-29,8.999500,9.092000,8.878500,8.974500,8.974500,193900000
2010-11-30,8.847500,8.885000,8.745000,8.770000,8.770000,135244000
2010-12-01,8.958000,8.966000,8.800000,8.827500,8.827500,115402000
2010-12-02,8.843000,8.872500,8.696000,8.826500,8.826500,110752000
2010-12-03,8.775000,8.820000,8.702500,8.784000,8.784000,98150000
2010-12-06,8.776000,8.921500,8.730000,8.902500,8.902500,113084000
2010-12-07,9.025000,9.073500,8.828500,8.838500,8.838500,101542000
2010-12-08,8.874500,8.908000,8.760000,8.814500,8.814500,74538000
2010-12-09,8.888500,8.905500,8.690000,8.742500,8.742500,91110000
2010-12-10,8.744000,8.797500,8.668000,8.781000,8.781000,71310000
2010-12-13,8.816500,8.897000,8.686500,8.712500,8.712500,84050000
2010-12-14,8.714000,8.788000,8.654500,8.697000,8.697000,73706000
2010-12-15,8.686000,8.950000,8.679500,8.778500,8.778500,116210000
2010-12-16,8.779000,8.915000,8.752000,8.902000,8.902000,82430000
2010-12-17,8.920500,8.937500,8.851000,8.879000,8.879000,90146000
2010-12-20,8.963500,9.199000,8.902000,9.164500,9.164500,174706000
2010-12-21,9.194000,9.282500,9.130000,9.237500,9.237500,102220000
2010-12-22,9.250000,9.272500,9.205500,9.238000,9.238000,51562000
2010-12-23,9.217000,9.249000,9.094500,9.129500,9.129500,67164000
2010-12-27,9.095000,9.157000,9.022500,9.107000,9.107000,44988000
2010-12-28,9.105000,9.138500,9.052500,9.054500,9.054500,39500000
2010-12-29,9.090000,9.217500,9.020500,9.168500,9.168500,62402000
2010-12-30,9.196000,9.227500,9.137500,9.137500,9.137500,39224000
2010-12-31,9.098000,9.115000,8.975500,9.000000,9.000000,69038000
2011-01-03,9.068500,9.300000,9.060500,9.211000,9.211000,106628000
2011-01-04,9.307500,9.385000,9.189000,9.250500,9.250500,100636000
2011-01-05,9.205000,9.372500,9.203500,9.371000,9.371000,68376000
2011-01-06,9.325000,9.370500,9.262500,9.293000,9.293000,63594000
2011-01-07,9.394000,9.422500,9.187000,9.274500,9.274500,104434000
2011-01-10,9.252000,9.264500,9.125500,9.234000,9.234000,67518000
2011-01-11,9.271000,9.300000,9.160500,9.217000,9.217000,56284000
2011-01-12,9.268000,9.269000,9.165000,9.204000,9.204000,53582000
2011-01-13,9.180000,9.322500,9.175500,9.276500,9.276500,67340000
2011-01-14,9.275000,9.447000,9.246000,9.437500,9.437500,73256000
2011-01-18,9.433000,9.580000,9.412500,9.562500,9.562500,77924000
2011-01-19,9.545000,9.550000,9.310500,9.343500,9.343500,77648000
2011-01-20,9.264500,9.342500,9.050000,9.098000,9.098000,114198000
2011-01-21,9.150000,9.162500,8.842000,8.871000,8.871000,136124000
2011-01-24,8.897500,8.924500,8.707500,8.842500,8.842500,112006000
2011-01-25,8.775000,8.837500,8.714000,8.835000,8.835000,93020000
2011-01-26,8.875500,8.894500,8.731500,8.769500,8.769500,75244000
2011-01-27,8.874000,9.250000,8.865500,9.222500,9.222500,291888000
2011-01-28,8.572500,8.685500,8.345000,8.557000,8.557000,398164000
2011-01-31,8.508000,8.572000,8.370500,8.482000,8.482000,134362000
2011-02-01,8.526000,8.655000,8.475500,8.605500,8.605500,101718000
2011-02-02,8.571000,8.760000,8.543500,8.676500,8.676500,90950000
2011-02-03,8.675000,8.733500,8.597500,8.685500,8.685500,73578000
2011-02-04,8.700000,8.859500,8.687500,8.796500,8.796500,86956000
2011-02-07,8.807500,8.877500,8.738500,8.821500,8.821500,105094000
2011-02-08,8.833000,9.155500,8.829500,9.153000,9.153000,155898000
2011-02-09,9.157500,9.323500,9.113000,9.265000,9.265000,166254000
2011-02-10,9.219500,9.362000,9.180000,9.310500,9.310500,106628000
2011-02-11,9.278000,9.475000,9.268500,9.462500,9.462500,89758000
2011-02-14,9.462500,9.570000,9.417500,9.521000,9.521000,81226000
2011-02-15,9.436500,9.524500,9.412500,9.451500,9.451500,77818000
2011-02-16,9.488500,9.500000,9.317500,9.331000,9.331000,92564000
2011-02-17,9.288500,9.454500,9.265500,9.388000,9.388000,68510000
2011-02-18,9.377000,9.425000,9.256500,9.325000,9.325000,83572000
2011-02-22,9.184000,9.236000,8.966000,9.021000,9.021000,112742000
2011-02-23,9.012500,9.057500,8.719500,8.834000,8.834000,109640000
2011-02-24,8.843000,8.987500,8.728000,8.887500,8.887500,93130000
2011-02-25,8.947500,9.037500,8.855000,8.862000,8.862000,83828000
2011-02-28,8.695500,8.794500,8.607500,8.664500,8.664500,135664000
2011-03-01,8.676500,8.698000,8.433500,8.472000,8.472000,116942000
2011-03-02,8.454500,8.665000,8.417500,8.601000,8.601000,103714000
2011-03-03,8.685500,8.723000,8.602500,8.639500,8.639500,82764000
2011-03-04,8.631000,8.637500,8.475500,8.583500,8.583500,98486000
2011-03-07,8.596000,8.604500,8.312000,8.454000,8.454000,118658000
2011-03-08,8.469500,8.485500,8.336000,8.344500,8.344500,84380000
2011-03-09,8.333500,8.487500,8.195000,8.452500,8.452500,142178000
2011-03-10,8.353500,8.423500,8.241000,8.307000,8.307000,119968000
2011-03-11,8.275000,8.460000,8.206000,8.403500,8.403500,92198000
2011-03-14,8.330000,8.404000,8.228500,8.336500,8.336500,80440000
2011-03-15,8.069500,8.344000,8.038000,8.254000,8.254000,98690000
2011-03-16,8.235000,8.407000,8.143500,8.235000,8.235000,104162000
2011-03-17,8.295500,8.315000,8.039000,8.048500,8.048500,129428000
2011-03-18,8.059500,8.177000,8.029500,8.091000,8.091000,148854000
2011-03-21,8.168500,8.289500,8.086000,8.226000,8.226000,81102000
2011-03-22,8.203500,8.222000,8.112500,8.130000,8.130000,72228000
2011-03-23,8.115000,8.313000,8.041000,8.266000,8.266000,94426000
2011-03-24,8.410500,8.600000,8.368000,8.555000,8.555000,125664000
2011-03-25,8.582000,8.674500,8.515000,8.549000,8.549000,85876000
2011-03-28,8.590000,8.625000,8.462500,8.467500,8.467500,68016000
2011-03-29,8.536500,8.742000,8.503500,8.731000,8.731000,97692000
2011-03-30,8.889000,9.058000,8.883000,8.971000,8.971000,137186000
2011-03-31,8.965500,9.078500,8.925000,9.006500,9.006500,96530000
2011-04-01,9.079000,9.162500,8.929500,9.006500,9.006500,113682000
2011-04-04,9.044500,9.180500,9.034500,9.147000,9.147000,83728000
2011-04-05,9.105000,9.318000,9.090000,9.264500,9.264500,111384000
2011-04-06,9.307500,9.413500,9.056000,9.138000,9.138000,108614000
2011-04-07,9.139000,9.258500,9.088000,9.245500,9.245500,91280000
2011-04-08,9.263000,9.311000,9.139000,9.235500,9.235500,74528000
2011-04-11,9.243000,9.324500,9.092500,9.202000,9.202000,65942000
2011-04-12,9.153000,9.229500,8.971000,9.024000,9.024000,106690000
2011-04-13,9.041500,9.144000,8.990000,9.114500,9.114500,84326000
2011-04-14,9.069500,9.104000,8.968000,9.091000,9.091000,71764000
2011-04-15,9.050000,9.089000,8.951000,9.000500,9.000500,85448000
2011-04-18,8.919000,8.945500,8.768500,8.917000,8.917000,92330000
2011-04-19,8.917500,8.973500,8.830000,8.941000,8.941000,52920000
2011-04-20,9.081000,9.250000,9.079500,9.193500,9.193500,81350000
2011-04-21,9.228000,9.298500,9.152500,9.294500,9.294500,66962000
2011-04-25,9.282500,9.317500,9.188500,9.271000,9.271000,68762000
2011-04-26,9.313500,9.321000,9.037000,9.115000,9.115000,224000000
2011-04-27,9.160000,9.890000,9.137500,9.831500,9.831500,472460000
2011-04-28,9.798000,9.839500,9.613500,9.753500,9.753500,146000000
2011-04-29,9.719000,9.829500,9.689000,9.790500,9.790500,132818000
2011-05-02,9.828500,10.171000,9.809000,10.059500,10.059500,187962000
2011-05-03,10.050000,10.129500,9.834500,9.922500,9.922500,122000000
2011-05-04,9.912500,10.093000,9.768500,9.998500,9.998500,131000000
2011-05-05,9.933000,10.050000,9.806000,9.855500,9.855500,92000000
2011-05-06,9.955000,9.978000,9.828000,9.880000,9.880000,80278000
2011-05-09,9.917000,10.118000,9.839000,10.040000,10.040000,116508000
2011-05-10,10.097000,10.264500,10.078000,10.197000,10.197000,117718000
2011-05-11,10.156000,10.275000,10.112500,10.219000,10.219000,96180000
2011-05-12,10.211000,10.309500,10.031000,10.303500,10.303500,96000000
2011-05-13,10.285000,10.319500,10.118000,10.128000,10.128000,82474000
2011-05-16,10.027000,10.045000,9.568500,9.625500,9.625500,187728000
2011-05-17,9.591000,9.799000,9.588000,9.740500,9.740500,141466000
2011-05-18,9.706500,9.914000,9.662500,9.854500,9.854500,99116000
2011-05-19,9.916500,9.997500,9.877500,9.940000,9.940000,74024000
2011-05-20,9.897500,9.990000,9.862000,9.932500,9.932500,67620000
2011-05-23,9.778000,9.864500,9.601000,9.811000,9.811000,84000000
2011-05-24,9.850000,9.850000,9.650000,9.663500,9.663500,59454000
2011-05-25,9.678500,9.717500,9.557000,9.613000,9.613000,93226000
2011-05-26,9.562000,9.822500,9.544000,9.750000,9.750000,81504000
2011-05-27,9.738000,9.806000,9.675000,9.706500,9.706500,47052000
2011-05-31,9.797000,9.922000,9.751500,9.834500,9.834500,68180000
2011-06-01,9.803000,9.863000,9.602500,9.620000,9.620000,68904000
2011-06-02,9.614000,9.722000,9.528000,9.682500,9.682500,60898000
2011-06-03,9.561500,9.660500,9.381000,9.416000,9.416000,99490000
2011-06-06,9.400500,9.492500,9.259000,9.284500,9.284500,74320000
2011-06-07,9.286000,9.531500,9.276000,9.377500,9.377500,97330000
2011-06-08,9.372500,9.490500,9.316000,9.402500,9.402500,74332000
2011-06-09,9.487000,9.588000,9.285500,9.484000,9.484000,83746000
2011-06-10,9.462500,9.538500,9.314000,9.326500,9.326500,75208000
2011-06-13,9.340500,9.465500,9.243000,9.314500,9.314500,77378000
2011-06-14,9.449500,9.536000,9.353500,9.498000,9.498000,79206000
2011-06-15,9.402000,9.622500,9.265000,9.299000,9.299000,126354000
2011-06-16,9.287000,9.350000,9.079500,9.182500,9.182500,120642000
2011-06-17,9.325500,9.369500,9.232000,9.318500,9.318500,126444000
2011-06-20,9.298000,9.442500,9.278500,9.386000,9.386000,56634000
2011-06-21,9.415000,9.750000,9.356000,9.711500,9.711500,83652000
2011-06-22,9.698000,9.760000,9.566000,9.581500,9.581500,62594000
2011-06-23,9.475000,9.723000,9.415000,9.708000,9.708000,92192000
2011-06-24,9.694000,9.746000,9.567500,9.627500,9.627500,72290000
2011-06-27,9.725000,10.129000,9.701500,10.062500,10.062500,122014000
2011-06-28,10.096000,10.144000,10.030000,10.117500,10.117500,76506000
2011-06-29,10.133500,10.312500,10.051500,10.209000,10.209000,92178000
2011-06-30,10.039000,10.260000,10.025000,10.224500,10.224500,88962000
2011-07-01,10.277500,10.513500,10.180500,10.474500,10.474500,80174000
2011-07-05,10.438000,10.722500,10.436500,10.659500,10.659500,71704000
2011-07-06,10.606000,10.720000,10.550500,10.709500,10.709500,52152000
2011-07-07,10.754500,10.890000,10.754500,10.837000,10.837000,62898000
2011-07-08,10.715000,10.916000,10.662500,10.914000,10.914000,74158000
2011-07-11,10.837000,10.875000,10.550000,10.627500,10.627500,80674000
2011-07-12,10.732000,10.782500,10.556000,10.561500,10.561500,79714000
2011-07-13,10.735000,10.841500,10.607000,10.675000,10.675000,84598000
2011-07-14,10.679000,10.795500,10.469000,10.519000,10.519000,78050000
2011-07-15,10.654000,10.726500,10.464500,10.643500,10.643500,81452000
